"","year_issue","year_expire","ethnicity","S_expire","pop","year_pop","mean_pltbi","low_pltbi","upp_pltbi","n_ltbi","n_ltbi_low","n_ltbi_upp","time","S_tb","p_tb","n_tb","n_tb_low","n_tb_upp"
"431",2010,2019,"Indian",0.29,97556,28291.24,0.227670710330811,0.201511462976912,0.255423053816446,6441.08670693946,5701.00916183094,7226.234917054,10,0.972919564370996,9.92416669942653e-06,0.06,0.06,0.07
"432",2011,2019,"Indian",0.25,76748,19187,0.227670710330811,0.201511462976912,0.255423053816446,4368.31791911727,3866.40044013801,4900.80213357616,9,0.972929488537696,2.17337691670316e-05,0.09,0.08,0.11
"433",2012,2019,"Indian",0.23,58863,13538.49,0.227670710330811,0.201511462976912,0.255423053816446,3082.31763510658,2728.1609263983,3458.04245986342,8,0.972951222306863,4.79716232523186e-05,0.15,0.13,0.17
"434",2013,2019,"Indian",0.23,59474,13679.02,0.227670710330811,0.201511462976912,0.255423053816446,3114.31220002937,2756.47933229044,3493.93706161625,7,0.972999193930115,0.000106717384876331,0.33,0.29,0.37
"435",2014,2019,"Indian",0.26,64593,16794.18,0.227670710330811,0.201511462976912,0.255423053816446,3823.5428900235,3384.2197812976,4289.62074194309,6,0.973105911314992,0.000239270929601854,0.91,0.81,1.03
"436",2015,2019,"Indian",0.3,62646,18793.8,0.227670710330811,0.201511462976912,0.255423053816446,4278.7977958152,3787.16613289549,4800.36978881553,5,0.973345182244593,0.000540726650649859,2.31,2.05,2.6
"437",2016,2019,"Indian",0.37,61808,22868.96,0.227670710330811,0.201511462976912,0.255423053816446,5206.59236772691,4608.35758636048,5841.25960080616,4,0.973885908895243,0.00123195171599288,6.41,5.68,7.2
"438",2017,2019,"Indian",0.54,61121,33005.34,0.227670710330811,0.201511462976912,0.255423053816446,7514.34920250994,6650.9543494504,8430.32473505011,3,0.975117860611236,0.00283134593503798,21.28,18.83,23.87
"439",2018,2019,"Indian",0.81,70614,57197.34,0.227670710330811,0.201511462976912,0.255423053816446,13022.1590268329,11525.9196617879,14609.5192529776,2,0.977949206546274,0.00657386804599314,85.61,75.77,96.04
"440",2019,2019,"Indian",0.96,92358,88663.68,0.227670710330811,0.201511462976912,0.255423053816446,20186.1230061437,17866.7478697168,22646.7479082042,1,0.984523074592267,0.0154769254077327,312.42,276.52,350.5
"441",2004,2020,"Indian",0.46,58719,27010.74,0.227670710330811,0.201511462976912,0.255423053816446,6149.55436236086,5442.973733489,6899.16569664204,17,0.972911041696258,5.12158646603922e-08,0,0,0
"442",2005,2020,"Indian",0.43,73108,31436.44,0.227670710330811,0.201511462976912,0.255423053816446,7157.15662507193,6334.80301518592,8029.59150591749,16,0.972911092912122,1.06152400647375e-07,0,0,0
"443",2006,2020,"Indian",0.38,83329,31665.02,0.227670710330811,0.201511462976912,0.255423053816446,7209.19759603934,6380.86450539318,8087.97610755885,15,0.972911199064523,2.21738654992976e-07,0,0,0
"444",2007,2020,"Indian",0.33,84733,27961.89,0.227670710330811,0.201511462976912,0.255423053816446,6366.10335849201,5634.64136149949,7142.11133427956,14,0.972911420803178,4.66832408951845e-07,0,0,0
"445",2008,2020,"Indian",0.3,86551,25965.3,0.227670710330811,0.201511462976912,0.255423053816446,5911.53829495261,5232.30558963442,6632.13621926018,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"446",2009,2020,"Indian",0.26,106271,27630.46,0.227670710330811,0.201511462976912,0.255423053816446,6290.64645496707,5567.85441732505,7057.45647155317,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.01
"447",2010,2020,"Indian",0.29,97556,28291.24,0.227670710330811,0.201511462976912,0.255423053816446,6441.08670693946,5701.00916183094,7226.234917054,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.03
"448",2011,2020,"Indian",0.25,76748,19187,0.227670710330811,0.201511462976912,0.255423053816446,4368.31791911727,3866.40044013801,4900.80213357616,10,0.972919564370996,9.92416669942653e-06,0.04,0.04,0.05
"449",2012,2020,"Indian",0.23,58863,13538.49,0.227670710330811,0.201511462976912,0.255423053816446,3082.31763510658,2728.1609263983,3458.04245986342,9,0.972929488537696,2.17337691670316e-05,0.07,0.06,0.08
"450",2013,2020,"Indian",0.23,59474,13679.02,0.227670710330811,0.201511462976912,0.255423053816446,3114.31220002937,2756.47933229044,3493.93706161625,8,0.972951222306863,4.79716232523186e-05,0.15,0.13,0.17
"451",2014,2020,"Indian",0.26,64593,16794.18,0.227670710330811,0.201511462976912,0.255423053816446,3823.5428900235,3384.2197812976,4289.62074194309,7,0.972999193930115,0.000106717384876331,0.41,0.36,0.46
"452",2015,2020,"Indian",0.3,62646,18793.8,0.227670710330811,0.201511462976912,0.255423053816446,4278.7977958152,3787.16613289549,4800.36978881553,6,0.973105911314992,0.000239270929601854,1.02,0.91,1.15
"453",2016,2020,"Indian",0.36,61808,22250.88,0.227670710330811,0.201511462976912,0.255423053816446,5065.87365508564,4483.80738132372,5683.38771970329,5,0.973345182244593,0.000540726650649859,2.74,2.42,3.07
"454",2017,2020,"Indian",0.43,61121,26282.03,0.227670710330811,0.201511462976912,0.255423053816446,5983.64843903569,5296.13031530309,6713.03636309546,4,0.973885908895243,0.00123195171599288,7.37,6.52,8.27
"455",2018,2020,"Indian",0.56,70614,39543.84,0.227670710330811,0.201511462976912,0.255423053816446,9002.97414200795,7968.53705012494,10100.4083724289,3,0.975117860611236,0.00283134593503798,25.49,22.56,28.6
"456",2019,2020,"Indian",0.83,92358,76657.14,0.227670710330811,0.201511462976912,0.255423053816446,17452.5855157284,15447.292429026,19580.0007956349,2,0.977949206546274,0.00657386804599314,114.73,101.55,128.72
"457",2004,2004,"Pakistani",0.99,27177,26905.23,0.403570897031129,0.312870876252305,0.493473398699088,10858.1678059288,8417.8628858698,13277.0152908807,1,0.984523074592267,0.0154769254077327,168.05,130.28,205.49
"458",2004,2005,"Pakistani",0.93,27177,25274.61,0.403570897031129,0.312870876252305,0.493473398699088,10200.0970298119,7907.68937763526,12472.3476974939,2,0.977949206546274,0.00657386804599314,67.05,51.98,81.99
"459",2005,2005,"Pakistani",0.97,26782,25978.54,0.403570897031129,0.312870876252305,0.493473398699088,10484.1826913591,8127.92857355555,12819.7184270402,1,0.984523074592267,0.0154769254077327,162.26,125.8,198.41
"460",2004,2006,"Pakistani",0.83,27177,22556.91,0.403570897031129,0.312870876252305,0.493473398699088,9103.31240295045,7057.40019724438,11131.2350418494,3,0.975117860611236,0.00283134593503798,25.77,19.98,31.52
"461",2005,2006,"Pakistani",0.89,26782,23835.98,0.403570897031129,0.312870876252305,0.493473398699088,9619.50783021605,7457.58394893241,11762.4220619235,2,0.977949206546274,0.00657386804599314,63.24,49.03,77.32
"462",2006,2006,"Pakistani",0.98,29427,28838.46,0.403570897031129,0.312870876252305,0.493473398699088,11638.3631711963,9022.71424996704,14231.0128694477,1,0.984523074592267,0.0154769254077327,180.13,139.64,220.25
"463",2004,2007,"Pakistani",0.76,27177,20654.52,0.403570897031129,0.312870876252305,0.493473398699088,8335.5631641474,6462.19777097075,10192.4561828983,4,0.973885908895243,0.00123195171599288,10.27,7.96,12.56
"464",2005,2007,"Pakistani",0.81,26782,21693.42,0.403570897031129,0.312870876252305,0.493473398699088,8754.83296907304,6787.23932430927,10705.1256968068,3,0.975117860611236,0.00283134593503798,24.79,19.22,30.31
"465",2006,2007,"Pakistani",0.91,29427,26778.57,0.403570897031129,0.312870876252305,0.493473398699088,10807.0515161109,8378.23466068368,13214.5119502014,2,0.977949206546274,0.00657386804599314,71.04,55.08,86.87
"466",2007,2007,"Pakistani",0.98,28392,27824.16,0.403570897031129,0.312870876252305,0.493473398699088,11229.0212103377,8705.36932018433,13730.4828011472,1,0.984523074592267,0.0154769254077327,173.79,134.73,212.51
"467",2004,2008,"Pakistani",0.71,27177,19295.67,0.403570897031129,0.312870876252305,0.493473398699088,7787.17085071665,6037.05318077531,9521.89985507602,5,0.973345182244593,0.000540726650649859,4.21,3.26,5.15
"468",2005,2008,"Pakistani",0.74,26782,19818.68,0.403570897031129,0.312870876252305,0.493473398699088,7998.2424655729,6200.68777776403,9779.99137732963,4,0.973885908895243,0.00123195171599288,9.85,7.64,12.05
"469",2006,2008,"Pakistani",0.82,29427,24130.14,0.403570897031129,0.312870876252305,0.493473398699088,9738.22224528673,7549.61804589079,11907.5821968848,3,0.975117860611236,0.00283134593503798,27.57,21.38,33.71
"470",2007,2008,"Pakistani",0.92,28392,26120.64,0.403570897031129,0.312870876252305,0.493473398699088,10541.5301158272,8172.387525071,12889.8409969953,2,0.977949206546274,0.00657386804599314,69.3,53.72,84.74
"471",2008,2008,"Pakistani",0.98,23080,22618.4,0.403570897031129,0.312870876252305,0.493473398699088,9128.12797740889,7076.63862742513,11161.5787211354,1,0.984523074592267,0.0154769254077327,141.28,109.52,172.75
"472",2004,2009,"Pakistani",0.68,27177,18480.36,0.403570897031129,0.312870876252305,0.493473398699088,7458.1354626582,5781.96642665804,9119.56605838267,6,0.973105911314992,0.000239270929601854,1.78,1.38,2.18
"473",2005,2009,"Pakistani",0.69,26782,18479.58,0.403570897031129,0.312870876252305,0.493473398699088,7457.82067735851,5781.72238737457,9119.18114913168,5,0.973345182244593,0.000540726650649859,4.03,3.13,4.93
"474",2006,2009,"Pakistani",0.74,29427,21775.98,0.403570897031129,0.312870876252305,0.493473398699088,8788.15178233193,6813.06994385266,10745.8668606034,4,0.973885908895243,0.00123195171599288,10.83,8.39,13.24
"475",2007,2009,"Pakistani",0.84,28392,23849.28,0.403570897031129,0.312870876252305,0.493473398699088,9624.87532314657,7461.74513158657,11768.9852581262,3,0.975117860611236,0.00283134593503798,27.25,21.13,33.32
"476",2008,2009,"Pakistani",0.92,23080,21233.6,0.403570897031129,0.312870876252305,0.493473398699088,8569.26299920019,6643.37503799094,10478.2167586169,2,0.977949206546274,0.00657386804599314,56.33,43.67,68.88
"477",2009,2009,"Pakistani",0.99,26450,26185.5,0.403570897031129,0.312870876252305,0.493473398699088,10567.7057242086,8192.68033010473,12921.847681635,1,0.984523074592267,0.0154769254077327,163.56,126.8,199.99
"478",2004,2010,"Pakistani",0.66,27177,17936.82,0.403570897031129,0.312870876252305,0.493473398699088,7238.7785372859,5611.90859057986,8851.34352725377,7,0.972999193930115,0.000106717384876331,0.77,0.6,0.94
"479",2005,2010,"Pakistani",0.67,26782,17943.94,0.403570897031129,0.312870876252305,0.493473398699088,7241.65196207276,5614.13623121878,8854.85705785251,6,0.973105911314992,0.000239270929601854,1.73,1.34,2.12
"480",2006,2010,"Pakistani",0.69,29427,20304.63,0.403570897031129,0.312870876252305,0.493473398699088,8194.35774298518,6352.72738007883,10019.7947754275,5,0.973345182244593,0.000540726650649859,4.43,3.44,5.42
"481",2007,2010,"Pakistani",0.77,28392,21861.84,0.403570897031129,0.312870876252305,0.493473398699088,8822.80237955102,6839.93303728769,10788.2364866157,4,0.973885908895243,0.00123195171599288,10.87,8.43,13.29
"482",2008,2010,"Pakistani",0.84,23080,19387.2,0.403570897031129,0.312870876252305,0.493473398699088,7824.10969492191,6065.69025207868,9567.06747525895,3,0.975117860611236,0.00283134593503798,22.15,17.17,27.09
"483",2009,2010,"Pakistani",0.94,26450,24863,0.403570897031129,0.312870876252305,0.493473398699088,10033.983212885,7778.90859626105,12269.2291118554,2,0.977949206546274,0.00657386804599314,65.96,51.14,80.66
"484",2010,2010,"Pakistani",0.98,38693,37919.14,0.403570897031129,0.312870876252305,0.493473398699088,15303.061344449,11863.7945585338,18712.0868915465,1,0.984523074592267,0.0154769254077327,236.84,183.62,289.61
"485",2004,2011,"Pakistani",0.64,27177,17393.28,0.403570897031129,0.312870876252305,0.493473398699088,7019.4216119136,5441.85075450169,8583.12099612487,8,0.972951222306863,4.79716232523186e-05,0.34,0.26,0.41
"486",2005,2011,"Pakistani",0.65,26782,17408.3,0.403570897031129,0.312870876252305,0.493473398699088,7025.48324678701,5446.550075063,8590.53296657333,7,0.972999193930115,0.000106717384876331,0.75,0.58,0.92
"487",2006,2011,"Pakistani",0.65,29427,19127.55,0.403570897031129,0.312870876252305,0.493473398699088,7719.32251150777,5984.45332905977,9438.93710728673,6,0.973105911314992,0.000239270929601854,1.85,1.43,2.26
"488",2007,2011,"Pakistani",0.71,28392,20158.32,0.403570897031129,0.312870876252305,0.493473398699088,8135.31128504055,6306.95124217436,9947.59468246379,5,0.973345182244593,0.000540726650649859,4.4,3.41,5.38
"489",2008,2011,"Pakistani",0.75,23080,17310,0.403570897031129,0.312870876252305,0.493473398699088,6985.81222760885,5415.79486792739,8542.02453148121,4,0.973885908895243,0.00123195171599288,8.61,6.67,10.52
"490",2009,2011,"Pakistani",0.83,26450,21953.5,0.403570897031129,0.312870876252305,0.493473398699088,8859.79368797289,6868.61078180497,10833.4682583404,3,0.975117860611236,0.00283134593503798,25.09,19.45,30.67
"491",2010,2011,"Pakistani",0.88,38693,34049.84,0.403570897031129,0.312870876252305,0.493473398699088,13741.5244725664,10653.2032770508,16802.6902699601,2,0.977949206546274,0.00657386804599314,90.33,70.03,110.46
"492",2011,2011,"Pakistani",0.97,48265,46817.05,0.403570897031129,0.312870876252305,0.493473398699088,18893.9988648512,14647.691457048,23102.9687805651,1,0.984523074592267,0.0154769254077327,292.42,226.7,357.56
"493",2004,2012,"Pakistani",0.64,27177,17393.28,0.403570897031129,0.312870876252305,0.493473398699088,7019.4216119136,5441.85075450169,8583.12099612487,9,0.972929488537696,2.17337691670316e-05,0.15,0.12,0.19
"494",2005,2012,"Pakistani",0.64,26782,17140.48,0.403570897031129,0.312870876252305,0.493473398699088,6917.39888914413,5362.7569969851,8458.37092093374,8,0.972951222306863,4.79716232523186e-05,0.33,0.26,0.41
"495",2006,2012,"Pakistani",0.63,29427,18539.01,0.403570897031129,0.312870876252305,0.493473398699088,7481.80489576907,5800.31630355024,9148.50827321637,7,0.972999193930115,0.000106717384876331,0.8,0.62,0.98
"496",2007,2012,"Pakistani",0.68,28392,19306.56,0.403570897031129,0.312870876252305,0.493473398699088,7791.56573778532,6040.4603446177,9527.27378038786,6,0.973105911314992,0.000239270929601854,1.86,1.45,2.28
"497",2008,2012,"Pakistani",0.69,23080,15925.2,0.403570897031129,0.312870876252305,0.493473398699088,6426.94724940014,4982.5312784932,7858.66256896271,5,0.973345182244593,0.000540726650649859,3.48,2.69,4.25
"498",2009,2012,"Pakistani",0.72,26450,19044,0.403570897031129,0.312870876252305,0.493473398699088,7685.60416306082,5958.31296734889,9397.70740482542,4,0.973885908895243,0.00123195171599288,9.47,7.34,11.58
"499",2010,2012,"Pakistani",0.71,38693,27472.03,0.403570897031129,0.312870876252305,0.493473398699088,11086.9117903661,8595.1980985296,13556.7160132633,3,0.975117860611236,0.00283134593503798,31.39,24.34,38.38
"500",2011,2012,"Pakistani",0.83,48265,40059.95,0.403570897031129,0.312870876252305,0.493473398699088,16167.0299565222,12533.5916591235,19768.5196782155,2,0.977949206546274,0.00657386804599314,106.28,82.39,129.96
"501",2012,2012,"Pakistani",0.98,22199,21755.02,0.403570897031129,0.312870876252305,0.493473398699088,8779.69293633016,6806.51217028642,10735.5236581666,1,0.984523074592267,0.0154769254077327,135.88,105.34,166.15
"502",2004,2013,"Pakistani",0.63,27177,17121.51,0.403570897031129,0.312870876252305,0.493473398699088,6909.74314922745,5356.8218364626,8449.00973056041,10,0.972919564370996,9.92416669942653e-06,0.07,0.05,0.08
"503",2005,2013,"Pakistani",0.63,26782,16872.66,0.403570897031129,0.312870876252305,0.493473398699088,6809.31453150125,5278.96391890721,8326.20887529415,9,0.972929488537696,2.17337691670316e-05,0.15,0.11,0.18
"504",2006,2013,"Pakistani",0.62,29427,18244.74,0.403570897031129,0.312870876252305,0.493473398699088,7363.04608789972,5708.24779079548,9003.29385618119,8,0.972951222306863,4.79716232523186e-05,0.35,0.27,0.43
"505",2007,2013,"Pakistani",0.66,28392,18738.72,0.403570897031129,0.312870876252305,0.493473398699088,7562.40203961516,5862.79974624659,9247.05984567057,7,0.972999193930115,0.000106717384876331,0.81,0.63,0.99
"506",2008,2013,"Pakistani",0.65,23080,15002,0.403570897031129,0.312870876252305,0.493473398699088,6054.370597261,4693.68888553708,7403.08792728371,6,0.973105911314992,0.000239270929601854,1.45,1.12,1.77
"507",2009,2013,"Pakistani",0.64,26450,16928,0.403570897031129,0.312870876252305,0.493473398699088,6831.64814494295,5296.27819319901,8353.51769317816,5,0.973345182244593,0.000540726650649859,3.69,2.86,4.52
"508",2010,2013,"Pakistani",0.57,38693,22055.01,0.403570897031129,0.312870876252305,0.493473398699088,8900.76016973052,6900.37030445334,10883.5607430424,4,0.973885908895243,0.00123195171599288,10.97,8.5,13.41
"509",2011,2013,"Pakistani",0.62,48265,29924.3,0.403570897031129,0.312870876252305,0.493473398699088,12076.5765940286,9362.44196223684,14766.8460246911,3,0.975117860611236,0.00283134593503798,34.19,26.51,41.81
"510",2012,2013,"Pakistani",0.88,22199,19535.12,0.403570897031129,0.312870876252305,0.493473398699088,7883.80590201075,6111.97011209392,9640.06206039452,2,0.977949206546274,0.00657386804599314,51.83,40.18,63.37
"511",2013,2013,"Pakistani",0.97,12184,11818.48,0.403570897031129,0.312870876252305,0.493473398699088,4769.59457514446,3697.65819357034,5832.10549305719,1,0.984523074592267,0.0154769254077327,73.82,57.23,90.26
"512",2004,2014,"Pakistani",0.63,27177,17121.51,0.403570897031129,0.312870876252305,0.493473398699088,6909.74314922745,5356.8218364626,8449.00973056041,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.04
"513",2005,2014,"Pakistani",0.63,26782,16872.66,0.403570897031129,0.312870876252305,0.493473398699088,6809.31453150125,5278.96391890721,8326.20887529415,10,0.972919564370996,9.92416669942653e-06,0.07,0.05,0.08
"514",2006,2014,"Pakistani",0.62,29427,18244.74,0.403570897031129,0.312870876252305,0.493473398699088,7363.04608789972,5708.24779079548,9003.29385618119,9,0.972929488537696,2.17337691670316e-05,0.16,0.12,0.2
"515",2007,2014,"Pakistani",0.65,28392,18454.8,0.403570897031129,0.312870876252305,0.493473398699088,7447.82019053008,5773.96944706103,9106.95287831192,8,0.972951222306863,4.79716232523186e-05,0.36,0.28,0.44
"516",2008,2014,"Pakistani",0.63,23080,14540.4,0.403570897031129,0.312870876252305,0.493473398699088,5868.08227119143,4549.26768905901,7175.30060644421,7,0.972999193930115,0.000106717384876331,0.63,0.49,0.77
"517",2009,2014,"Pakistani",0.6,26450,15870,0.403570897031129,0.312870876252305,0.493473398699088,6404.67013588402,4965.26080612408,7831.42283735452,6,0.973105911314992,0.000239270929601854,1.53,1.19,1.87
"518",2010,2014,"Pakistani",0.5,38693,19346.5,0.403570897031129,0.312870876252305,0.493473398699088,7807.68435941274,6052.95640741521,9546.9831079319,5,0.973345182244593,0.000540726650649859,4.22,3.27,5.16
"519",2011,2014,"Pakistani",0.48,48265,23167.2,0.403570897031129,0.312870876252305,0.493473398699088,9349.60768569958,7248.34216431239,11432.3969223415,4,0.973885908895243,0.00123195171599288,11.52,8.93,14.08
"520",2012,2014,"Pakistani",0.72,22199,15983.28,0.403570897031129,0.312870876252305,0.493473398699088,6450.38664709971,5000.70281898594,7887.32350395915,3,0.975117860611236,0.00283134593503798,18.26,14.16,22.33
"521",2013,2014,"Pakistani",0.89,12184,10843.76,0.403570897031129,0.312870876252305,0.493473398699088,4376.22595039028,3392.69669306969,5351.10710187722,2,0.977949206546274,0.00657386804599314,28.77,22.3,35.18
"522",2014,2014,"Pakistani",0.98,12803,12546.94,0.403570897031129,0.312870876252305,0.493473398699088,5063.57983079576,3925.57211208509,6191.58112507353,1,0.984523074592267,0.0154769254077327,78.37,60.76,95.83
"523",2004,2015,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.02
"524",2005,2015,"Pakistani",0.63,26782,16872.66,0.403570897031129,0.312870876252305,0.493473398699088,6809.31453150125,5278.96391890721,8326.20887529415,11,0.972914996956112,4.56741488419343e-06,0.03,0.02,0.04
"525",2006,2015,"Pakistani",0.62,29427,18244.74,0.403570897031129,0.312870876252305,0.493473398699088,7363.04608789972,5708.24779079548,9003.29385618119,10,0.972919564370996,9.92416669942653e-06,0.07,0.06,0.09
"526",2007,2015,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,9,0.972929488537696,2.17337691670316e-05,0.16,0.12,0.19
"527",2008,2015,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,8,0.972951222306863,4.79716232523186e-05,0.28,0.21,0.34
"528",2009,2015,"Pakistani",0.58,26450,15341,0.403570897031129,0.312870876252305,0.493473398699088,6191.18113135455,4799.75211258661,7570.3754094427,7,0.972999193930115,0.000106717384876331,0.66,0.51,0.81
"529",2010,2015,"Pakistani",0.48,38693,18572.64,0.403570897031129,0.312870876252305,0.493473398699088,7495.37698503623,5810.83815111861,9165.10378361462,6,0.973105911314992,0.000239270929601854,1.79,1.39,2.19
"530",2011,2015,"Pakistani",0.44,48265,21236.6,0.403570897031129,0.312870876252305,0.493473398699088,8570.47371189128,6644.31365061969,10479.697178813,5,0.973345182244593,0.000540726650649859,4.63,3.59,5.67
"531",2012,2015,"Pakistani",0.62,22199,13763.38,0.403570897031129,0.312870876252305,0.493473398699088,5554.4996127803,4306.16076079345,6791.86190618705,4,0.973885908895243,0.00123195171599288,6.84,5.3,8.37
"532",2013,2015,"Pakistani",0.76,12184,9259.84,0.403570897031129,0.312870876252305,0.493473398699088,3737.00193516473,2897.13425475614,4569.48471620976,3,0.975117860611236,0.00283134593503798,10.58,8.2,12.94
"533",2014,2015,"Pakistani",0.9,12803,11522.7,0.403570897031129,0.312870876252305,0.493473398699088,4650.22637522059,3605.11724579243,5686.14593118998,2,0.977949206546274,0.00657386804599314,30.57,23.7,37.38
"534",2015,2015,"Pakistani",0.97,10714,10392.58,0.403570897031129,0.312870876252305,0.493473398699088,4194.14283306777,3251.53561112218,5128.46177385216,1,0.984523074592267,0.0154769254077327,64.91,50.32,79.37
"535",2004,2016,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"536",2005,2016,"Pakistani",0.62,26782,16604.84,0.403570897031129,0.312870876252305,0.493473398699088,6701.23017385838,5195.17084082932,8194.04682965456,12,0.972912878244554,2.11871155852972e-06,0.01,0.01,0.02
"537",2006,2016,"Pakistani",0.62,29427,18244.74,0.403570897031129,0.312870876252305,0.493473398699088,7363.04608789972,5708.24779079548,9003.29385618119,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.04
"538",2007,2016,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,10,0.972919564370996,9.92416669942653e-06,0.07,0.06,0.09
"539",2008,2016,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,9,0.972929488537696,2.17337691670316e-05,0.13,0.1,0.15
"540",2009,2016,"Pakistani",0.57,26450,15076.5,0.403570897031129,0.312870876252305,0.493473398699088,6084.43662908982,4716.99776581787,7439.85169548679,8,0.972951222306863,4.79716232523186e-05,0.29,0.23,0.36
"541",2010,2016,"Pakistani",0.47,38693,18185.71,0.403570897031129,0.312870876252305,0.493473398699088,7339.22329784798,5689.7790229703,8974.16412145598,7,0.972999193930115,0.000106717384876331,0.78,0.61,0.96
"542",2011,2016,"Pakistani",0.43,48265,20753.95,0.403570897031129,0.312870876252305,0.493473398699088,8375.6902184392,6493.30652219652,10241.5222429309,6,0.973105911314992,0.000239270929601854,2,1.55,2.45
"543",2012,2016,"Pakistani",0.58,22199,12875.42,0.403570897031129,0.312870876252305,0.493473398699088,5196.14479905254,4028.34393751645,6353.67726707821,5,0.973345182244593,0.000540726650649859,2.81,2.18,3.44
"544",2013,2016,"Pakistani",0.66,12184,8041.44,0.403570897031129,0.312870876252305,0.493473398699088,3245.291154222,2515.93237913033,3968.23672723479,4,0.973885908895243,0.00123195171599288,4,3.1,4.89
"545",2014,2016,"Pakistani",0.79,12803,10114.37,0.403570897031129,0.312870876252305,0.493473398699088,4081.86537380474,3164.49180464002,4991.17253960009,3,0.975117860611236,0.00283134593503798,11.56,8.96,14.13
"546",2015,2016,"Pakistani",0.92,10714,9856.88,0.403570897031129,0.312870876252305,0.493473398699088,3977.9499035282,3083.93068271382,4864.10807416906,2,0.977949206546274,0.00657386804599314,26.15,20.27,31.98
"547",2016,2016,"Pakistani",0.98,11338,11111.24,0.403570897031129,0.312870876252305,0.493473398699088,4484.17309392816,3476.38339504966,5483.10136656125,1,0.984523074592267,0.0154769254077327,69.4,53.8,84.86
"548",2004,2017,"Pakistani",0.62,27177,16849.74,0.403570897031129,0.312870876252305,0.493473398699088,6800.0646865413,5271.79291842351,8314.89846499596,14,0.972911420803178,4.66832408951845e-07,0,0,0
"549",2005,2017,"Pakistani",0.62,26782,16604.84,0.403570897031129,0.312870876252305,0.493473398699088,6701.23017385838,5195.17084082932,8194.04682965456,13,0.972911887635587,9.90608966855433e-07,0.01,0.01,0.01
"550",2006,2017,"Pakistani",0.61,29427,17950.47,0.403570897031129,0.312870876252305,0.493473398699088,7244.28728003037,5616.17927804071,8858.07943914601,12,0.972912878244554,2.11871155852972e-06,0.02,0.01,0.02
"551",2007,2017,"Pakistani",0.64,28392,18170.88,0.403570897031129,0.312870876252305,0.493473398699088,7333.23834144501,5685.13914787548,8966.84591095328,11,0.972914996956112,4.56741488419343e-06,0.03,0.03,0.04
"552",2008,2017,"Pakistani",0.62,23080,14309.6,0.403570897031129,0.312870876252305,0.493473398699088,5774.93810815665,4477.05709081998,7061.40694602446,10,0.972919564370996,9.92416669942653e-06,0.06,0.04,0.07
"553",2009,2017,"Pakistani",0.57,26450,15076.5,0.403570897031129,0.312870876252305,0.493473398699088,6084.43662908982,4716.99776581787,7439.85169548679,9,0.972929488537696,2.17337691670316e-05,0.13,0.1,0.16
"554",2010,2017,"Pakistani",0.47,38693,18185.71,0.403570897031129,0.312870876252305,0.493473398699088,7339.22329784798,5689.7790229703,8974.16412145598,8,0.972951222306863,4.79716232523186e-05,0.35,0.27,0.43
"555",2011,2017,"Pakistani",0.43,48265,20753.95,0.403570897031129,0.312870876252305,0.493473398699088,8375.6902184392,6493.30652219652,10241.5222429309,7,0.972999193930115,0.000106717384876331,0.89,0.69,1.09
"556",2012,2017,"Pakistani",0.57,22199,12653.43,0.403570897031129,0.312870876252305,0.493473398699088,5106.5560956206,3958.8897316972,6244.13110730099,6,0.973105911314992,0.000239270929601854,1.22,0.95,1.49
"557",2013,2017,"Pakistani",0.61,12184,7432.24,0.403570897031129,0.312870876252305,0.493473398699088,2999.43576375064,2325.33144131743,3667.61273274731,5,0.973345182244593,0.000540726650649859,1.62,1.26,1.98
"558",2014,2017,"Pakistani",0.71,12803,9090.13,0.403570897031129,0.312870876252305,0.493473398699088,3668.51191822958,2844.03693834736,4485.73734571654,4,0.973885908895243,0.00123195171599288,4.52,3.5,5.53
"559",2015,2017,"Pakistani",0.84,10714,8999.76,0.403570897031129,0.312870876252305,0.493473398699088,3632.04121626488,2815.76279726044,4441.1421546761,3,0.975117860611236,0.00283134593503798,10.28,7.97,12.57
"560",2016,2017,"Pakistani",0.92,11338,10430.96,0.403570897031129,0.312870876252305,0.493473398699088,4209.63188409583,3263.54359535274,5147.40128289424,2,0.977949206546274,0.00657386804599314,27.67,21.45,33.84
